split,row_index,center,label
train,17501,3,0
train,17502,3,0
train,17503,3,0
train,17504,3,1
train,17505,3,7
train,17506,3,1
train,17507,3,1
train,17508,3,1
train,17509,3,3
train,17510,3,1
train,17511,3,1
train,17512,3,4
train,17513,3,4
train,17514,3,0
train,17515,3,7
train,17516,3,7
train,17517,3,7
train,17518,3,2
train,17519,3,4
train,17520,3,1
train,17521,3,2
train,17522,3,1
train,17523,3,2
train,17524,3,7
train,17525,3,0
train,17526,3,2
train,17527,3,0
train,17528,3,2
train,17529,3,2
train,17530,3,2
train,17531,3,7
train,17532,3,1
train,17533,3,1
train,17534,3,4
train,17535,3,2
train,17536,3,1
train,17537,3,4
train,17538,3,1
train,17539,3,1
train,17540,3,1
train,17541,3,4
train,17542,3,7
train,17543,3,4
train,17544,3,0
train,17545,3,4
train,17546,3,1
train,17547,3,1
train,17548,3,1
train,17549,3,4
train,17550,3,1
train,17551,3,4
train,17552,3,7
train,17553,3,2
train,17554,3,7
train,17555,3,2
train,17556,3,0
train,17557,3,1
train,17558,3,0
train,17559,3,0
train,17560,3,1
train,17561,3,1
train,17562,3,4
train,17563,3,0
train,17564,3,0
train,17565,3,0
train,17566,3,4
train,17567,3,4
train,17568,3,4
train,17569,3,4
train,17570,3,4
train,17571,3,2
train,17572,3,3
train,17573,3,4
train,17574,3,1
train,17575,3,4
train,17576,3,3
train,17577,3,1
train,17578,3,2
train,17579,3,7
train,17580,3,2
train,17581,3,1
train,17582,3,1
train,17583,3,1
train,17584,3,5
train,17585,3,4
train,17586,3,7
train,17587,3,5
train,17588,3,1
train,17589,3,1
train,17590,3,7
train,17591,4,1
train,17592,4,0
train,17593,4,1
train,17594,4,1
train,17595,4,0
train,17596,4,1
train,17597,4,1
train,17598,4,0
train,17599,4,0
train,17600,4,4
train,17601,4,1
train,17602,4,1
train,17603,4,1
train,17604,4,4
train,17605,4,0
train,17606,4,1
train,17607,4,0
train,17608,4,1
train,17609,4,1
train,17610,4,1
train,17611,4,0
train,17612,4,1
train,17613,4,1
train,17614,4,1
train,17615,4,1
train,17616,4,0
train,17617,4,1
train,17618,4,1
train,17619,4,1
train,17620,4,4
train,17621,4,0
train,17622,4,1
train,17623,4,4
train,17624,4,1
train,17625,4,1
train,17626,4,1
train,17627,4,4
train,17628,4,4
train,17629,4,1
train,17630,4,4
train,17631,4,0
train,17632,4,0
train,17633,4,1
train,17634,4,1
train,17635,4,4
train,17636,4,1
train,17637,4,1
train,17638,4,4
train,17639,4,1
train,17640,4,1
train,17641,4,1
train,17642,4,1
train,17643,4,1
train,17644,4,0
train,17645,4,4
train,17646,4,1
train,17647,4,0
train,17648,4,4
train,17649,4,1
train,17650,4,0
train,17651,4,1
train,17652,4,1
train,17653,4,1
train,17654,4,1
train,17655,4,4
train,17656,4,4
train,17657,4,1
train,17658,4,1
train,17659,4,1
train,17660,4,0
train,17661,4,0
train,17662,4,0
train,17663,4,1
train,17664,4,1
train,17665,4,0
train,17666,4,0
train,17667,4,1
train,17668,4,1
train,17669,4,0
train,17670,4,1
train,17671,4,1
train,17672,4,1
train,17673,4,1
train,17674,4,0
train,17675,4,0
train,17676,4,1
train,17677,4,1
train,17678,4,1
train,17679,4,1
train,17680,4,0
train,17681,4,1
train,17682,4,1
train,17683,4,1
train,17684,4,1
train,17685,4,1
train,17686,4,0
train,17687,4,0
train,17688,4,4
train,17689,4,4
train,17690,4,1
train,17691,4,4
train,17692,4,1
train,17693,4,0
train,17694,4,4
train,17695,4,4
train,17696,4,0
train,17697,4,0
train,17698,4,1
train,17699,4,4
train,17700,4,0
train,17701,4,1
train,17702,4,1
train,17703,4,1
train,17704,4,1
train,17705,4,1
train,17706,4,4
train,17707,4,4
train,17708,4,1
train,17709,4,1
train,17710,4,1
train,17711,4,1
train,17712,4,4
train,17713,4,1
train,17714,4,4
train,17715,4,4
train,17716,4,1
train,17717,4,1
train,17718,4,1
train,17719,4,1
train,17720,4,4
train,17721,4,0
train,17722,4,1
train,17723,4,4
train,17724,4,4
train,17725,4,1
train,17726,4,1
train,17727,4,0
train,17728,4,1
train,17729,4,1
train,17730,4,1
train,17731,4,4
train,17732,4,1
train,17733,4,1
train,17734,4,1
train,17735,4,1
train,17736,4,1
train,17737,4,1
train,17738,4,0
train,17739,4,1
train,17740,4,4
train,17741,4,1
train,17742,4,0
train,17743,4,4
train,17744,4,0
train,17745,4,4
train,17746,4,1
train,17747,4,1
train,17748,4,1
train,17749,4,1
train,17750,4,4
train,17751,4,4
train,17752,4,1
train,17753,4,1
train,17754,4,4
train,17755,4,0
train,17756,4,1
train,17757,4,1
train,17758,4,4
train,17759,4,1
train,17760,4,1
train,17761,4,1
train,17762,4,1
train,17763,4,1
train,17764,4,1
train,17765,4,0
train,17766,4,1
train,17767,4,1
train,17768,4,1
train,17769,4,4
train,17770,4,0
train,17771,4,0
train,17772,4,0
train,17773,4,1
train,17774,4,0
train,17775,4,1
train,17776,4,1
train,17777,4,0
train,17778,4,0
train,17779,4,4
train,17780,4,1
train,17781,4,0
train,17782,4,0
train,17783,4,0
train,17784,4,0
train,17785,4,4
train,17786,4,4
train,17787,4,1
train,17788,4,1
train,17789,4,1
train,17790,4,1
train,17791,4,0
train,17792,4,1
train,17793,4,0
train,17794,4,1
train,17795,4,1
train,17796,4,0
train,17797,4,1
train,17798,4,1
train,17799,4,1
train,17800,4,4
train,17801,4,4
train,17802,4,1
train,17803,4,4
train,17804,4,4
train,17805,4,1
train,17806,4,1
train,17807,4,1
train,17808,4,1
train,17809,4,4
train,17810,4,1
train,17811,4,0
train,17812,4,1
train,17813,4,1
train,17814,4,0
train,17815,4,1
train,17816,4,1
train,17817,4,4
train,17818,4,4
train,17819,4,4
train,17820,4,0
train,17821,4,0
train,17822,4,4
train,17823,4,1
train,17824,4,0
train,17825,4,1
train,17826,4,1
train,17827,4,0
train,17828,4,1
train,17829,4,1
train,17830,4,0
train,17831,4,4
train,17832,4,1
train,17833,4,1
train,17834,4,1
train,17835,4,1
train,17836,4,1
train,17837,4,1
train,17838,4,1
train,17839,4,4
train,17840,4,4
train,17841,4,0
train,17842,4,1
train,17843,4,1
train,17844,4,1
train,17845,4,0
train,17846,4,1
train,17847,4,0
train,17848,4,1
train,17849,4,1
train,17850,4,1
train,17851,4,4
train,17852,4,1
train,17853,4,4
train,17854,4,0
train,17855,4,1
train,17856,4,1
train,17857,4,1
train,17858,4,0
train,17859,4,0
train,17860,4,4
train,17861,4,1
train,17862,4,4
train,17863,4,4
train,17864,4,1
train,17865,4,1
train,17866,4,1
train,17867,4,4
train,17868,4,1
train,17869,4,1
train,17870,4,1
train,17871,4,4
train,17872,4,1
train,17873,4,4
train,17874,4,4
train,17875,4,1
train,17876,4,0
train,17877,4,0
train,17878,4,0
train,17879,4,4
train,17880,4,4
train,17881,4,1
train,17882,4,1
train,17883,4,1
train,17884,4,0
train,17885,4,4
train,17886,4,4
train,17887,4,0
train,17888,4,1
train,17889,4,1
train,17890,4,1
train,17891,4,4
train,17892,4,1
train,17893,4,0
train,17894,4,4
train,17895,4,4
train,17896,4,4
train,17897,4,0
train,17898,4,0
train,17899,4,0
train,17900,4,1
train,17901,4,1
train,17902,4,4
train,17903,4,4
train,17904,4,1
train,17905,4,4
train,17906,4,0
train,17907,4,0
train,17908,4,0
train,17909,4,0
train,17910,4,1
train,17911,4,4
train,17912,4,4
train,17913,4,1
train,17914,4,1
train,17915,4,4
train,17916,4,0
train,17917,4,4
train,17918,4,1
train,17919,4,1
train,17920,4,0
train,17921,4,1
train,17922,4,1
train,17923,4,1
train,17924,4,1
train,17925,4,1
train,17926,4,4
train,17927,4,1
train,17928,4,1
train,17929,4,1
train,17930,4,1
train,17931,4,1
train,17932,4,1
train,17933,4,1
train,17934,4,4
train,17935,4,1
train,17936,4,4
train,17937,4,1
train,17938,4,1
train,17939,4,1
train,17940,4,0
train,17941,4,4
train,17942,4,1
train,17943,4,4
train,17944,4,0
train,17945,4,1
train,17946,4,0
train,17947,4,0
train,17948,4,1
train,17949,4,0
train,17950,4,1
train,17951,4,1
train,17952,4,1
train,17953,4,0
train,17954,4,1
train,17955,4,1
train,17956,4,1
train,17957,4,1
train,17958,4,0
train,17959,4,1
train,17960,4,4
train,17961,4,1
train,17962,4,0
train,17963,4,4
train,17964,4,1
train,17965,4,1
train,17966,4,1
train,17967,4,4
train,17968,4,1
train,17969,4,0
train,17970,4,1
train,17971,4,0
train,17972,4,1
train,17973,4,1
train,17974,4,1
train,17975,4,1
train,17976,4,0
train,17977,4,1
train,17978,4,0
train,17979,4,0
train,17980,4,0
train,17981,4,0
train,17982,4,0
train,17983,4,0
train,17984,4,1
train,17985,4,1
train,17986,4,1
train,17987,4,0
train,17988,4,0
train,17989,4,1
train,17990,4,1
train,17991,4,1
train,17992,4,1
train,17993,4,4
train,17994,4,1
train,17995,4,4
train,17996,4,4
train,17997,4,0
train,17998,4,0
train,17999,4,4
train,18000,4,4
train,18001,4,0
train,18002,4,4
train,18003,4,4
train,18004,4,1
train,18005,4,1
train,18006,4,4
train,18007,4,1
train,18008,4,0
train,18009,4,1
train,18010,4,0
train,18011,4,1
train,18012,4,0
train,18013,4,1
train,18014,4,4
train,18015,4,4
train,18016,4,1
train,18017,4,4
train,18018,4,4
train,18019,4,1
train,18020,4,1
train,18021,4,1
train,18022,4,1
train,18023,4,1
train,18024,4,4
train,18025,4,1
train,18026,4,0
train,18027,4,1
train,18028,4,1
train,18029,4,1
train,18030,4,0
train,18031,4,1
train,18032,4,4
train,18033,4,1
train,18034,4,1
train,18035,4,1
train,18036,4,1
train,18037,4,0
train,18038,4,0
train,18039,4,1
train,18040,4,1
train,18041,4,0
train,18042,4,0
train,18043,4,1
train,18044,4,4
train,18045,4,1
train,18046,4,0
train,18047,4,1
train,18048,4,1
train,18049,4,0
train,18050,4,1
train,18051,4,0
train,18052,4,0
train,18053,4,1
train,18054,4,0
train,18055,4,1
train,18056,4,1
train,18057,4,1
train,18058,4,1
train,18059,4,0
train,18060,4,0
train,18061,4,0
train,18062,4,1
train,18063,4,1
train,18064,4,4
train,18065,4,1
train,18066,4,1
train,18067,4,0
train,18068,4,0
train,18069,4,0
train,18070,4,4
train,18071,4,1
train,18072,4,1
train,18073,4,4
train,18074,4,0
train,18075,4,1
train,18076,4,0
train,18077,4,4
train,18078,4,1
train,18079,4,1
train,18080,4,0
train,18081,4,4
train,18082,4,1
train,18083,4,4
train,18084,4,0
train,18085,4,1
train,18086,4,4
train,18087,4,1
train,18088,4,0
train,18089,4,1
train,18090,4,1
train,18091,4,0
train,18092,4,4
train,18093,4,0
train,18094,4,1
train,18095,4,1
train,18096,4,0
train,18097,4,1
train,18098,4,0
train,18099,4,0
train,18100,4,1
train,18101,4,1
train,18102,4,1
train,18103,4,0
train,18104,4,1
train,18105,4,0
train,18106,4,4
train,18107,4,1
train,18108,4,4
train,18109,4,1
train,18110,4,4
train,18111,4,1
train,18112,4,0
train,18113,4,0
train,18114,4,1
train,18115,4,4
train,18116,4,1
train,18117,4,1
train,18118,4,1
train,18119,4,4
train,18120,4,0
train,18121,4,1
train,18122,4,0
train,18123,4,1
train,18124,4,0
train,18125,4,4
train,18126,4,0
train,18127,4,1
train,18128,4,1
train,18129,4,1
train,18130,4,1
train,18131,4,4
train,18132,4,1
train,18133,4,1
train,18134,4,1
train,18135,4,0
train,18136,4,0
train,18137,4,1
train,18138,4,4
train,18139,4,1
train,18140,4,0
train,18141,4,1
train,18142,4,1
train,18143,4,1
train,18144,4,1
train,18145,4,1
train,18146,4,1
train,18147,4,1
train,18148,4,0
train,18149,4,4
train,18150,4,1
train,18151,4,4
train,18152,4,1
train,18153,4,1
train,18154,4,1
train,18155,4,1
train,18156,4,1
train,18157,4,0
train,18158,4,0
train,18159,4,1
train,18160,4,1
train,18161,4,0
train,18162,4,1
train,18163,4,4
train,18164,4,1
train,18165,4,4
train,18166,4,0
train,18167,4,1
train,18168,4,4
train,18169,4,4
train,18170,4,4
train,18171,4,1
train,18172,4,1
train,18173,4,1
train,18174,4,1
train,18175,4,0
train,18176,4,0
train,18177,4,1
train,18178,4,1
train,18179,4,0
train,18180,4,1
train,18181,4,4
train,18182,4,1
train,18183,4,0
train,18184,4,0
train,18185,4,4
train,18186,4,1
train,18187,4,0
train,18188,4,1
train,18189,4,1
train,18190,4,1
train,18191,4,1
train,18192,4,4
train,18193,4,1
train,18194,4,1
train,18195,4,1
train,18196,4,1
train,18197,4,1
train,18198,4,4
train,18199,4,1
train,18200,4,4
train,18201,4,0
train,18202,4,1
train,18203,4,4
train,18204,4,1
train,18205,4,0
train,18206,4,1
train,18207,4,4
train,18208,4,1
train,18209,4,1
train,18210,4,0
train,18211,4,0
train,18212,4,0
train,18213,4,0
train,18214,4,4
train,18215,4,4
train,18216,4,4
train,18217,4,1
train,18218,4,0
train,18219,4,1
train,18220,4,0
train,18221,4,1
train,18222,4,4
train,18223,4,4
train,18224,4,4
train,18225,4,1
train,18226,4,4
train,18227,4,0
train,18228,4,0
train,18229,4,1
train,18230,4,4
train,18231,4,4
train,18232,4,0
train,18233,4,0
train,18234,4,1
train,18235,4,4
train,18236,4,4
train,18237,4,0
train,18238,4,4
train,18239,4,0
train,18240,4,0
train,18241,4,1
train,18242,4,1
train,18243,4,1
train,18244,4,1
train,18245,4,1
train,18246,5,0
train,18247,5,1
train,18248,5,1
train,18249,5,1
train,18250,5,1
train,18251,5,1
train,18252,5,1
train,18253,5,5
train,18254,5,1
train,18255,5,0
train,18256,5,0
train,18257,5,1
train,18258,5,1
train,18259,5,1
train,18260,5,1
train,18261,5,1
train,18262,5,4
train,18263,5,1
train,18264,5,1
train,18265,5,1
train,18266,5,1
train,18267,5,1
train,18268,5,1
train,18269,5,1
train,18270,5,1
train,18271,5,4
train,18272,5,1
train,18273,5,6
train,18274,5,1
train,18275,5,1
train,18276,5,1
train,18277,5,1
train,18278,5,1
train,18279,5,1
train,18280,5,0
train,18281,5,1
train,18282,5,1
train,18283,5,1
train,18284,5,1
train,18285,5,1
train,18286,5,1
train,18287,5,0
train,18288,5,1
train,18289,5,1
train,18290,5,1
train,18291,5,1
train,18292,5,1
train,18293,5,1
train,18294,5,1
train,18295,5,1
train,18296,5,1
train,18297,5,0
train,18298,5,1
train,18299,5,0
train,18300,5,1
train,18301,5,1
train,18302,5,1
train,18303,5,1
train,18304,5,1
train,18305,5,1
train,18306,5,1
train,18307,5,1
train,18308,5,1
train,18309,5,1
train,18310,5,1
train,18311,5,1
train,18312,5,1
train,18313,5,0
train,18314,5,1
train,18315,5,1
train,18316,5,1
train,18317,5,1
train,18318,5,1
train,18319,5,1
train,18320,5,1
train,18321,5,1
train,18322,5,1
train,18323,5,0
train,18324,5,1
train,18325,5,1
train,18326,5,1
train,18327,5,1
train,18328,5,1
train,18329,5,0
train,18330,5,1
train,18331,5,1
train,18332,5,0
train,18333,5,1
train,18334,5,4
train,18335,5,1
train,18336,5,0
train,18337,5,1
train,18338,5,1
train,18339,5,0
train,18340,5,1
train,18341,5,1
train,18342,5,0
train,18343,5,1
train,18344,5,1
train,18345,5,1
train,18346,5,0
train,18347,5,0
train,18348,5,1
train,18349,5,1
train,18350,5,1
train,18351,5,1
train,18352,5,0
train,18353,5,1
train,18354,5,1
train,18355,5,2
train,18356,5,1
train,18357,5,0
train,18358,5,1
train,18359,5,1
train,18360,5,1
train,18361,5,0
train,18362,5,0
train,18363,5,2
train,18364,5,1
train,18365,5,1
train,18366,5,1
train,18367,5,1
train,18368,5,0
train,18369,5,0
train,18370,5,1
train,18371,5,1
train,18372,5,1
train,18373,5,1
train,18374,5,0
train,18375,5,0
train,18376,5,1
train,18377,5,5
train,18378,5,1
train,18379,5,1
train,18380,5,1
train,18381,5,1
train,18382,5,0
train,18383,5,1
train,18384,5,1
train,18385,5,1
train,18386,5,0
train,18387,5,0
train,18388,5,1
train,18389,5,1
train,18390,5,1
train,18391,5,0
train,18392,5,1
train,18393,5,1
train,18394,5,1
train,18395,5,1
train,18396,5,1
train,18397,5,0
train,18398,5,1
train,18399,5,0
train,18400,5,1
train,18401,5,1
train,18402,5,2
train,18403,5,1
train,18404,5,1
train,18405,5,1
train,18406,5,0
train,18407,5,1
train,18408,5,1
train,18409,5,1
train,18410,5,1
train,18411,5,1
train,18412,5,1
train,18413,5,1
train,18414,5,1
train,18415,5,1
train,18416,5,1
train,18417,5,1
train,18418,5,1
train,18419,5,1
train,18420,5,1
train,18421,5,1
train,18422,5,0
train,18423,5,1
train,18424,5,1
train,18425,5,1
train,18426,5,1
train,18427,5,0
train,18428,5,1
train,18429,5,1
train,18430,5,1
train,18431,5,2
train,18432,5,1
train,18433,5,1
train,18434,5,0
train,18435,5,1
train,18436,5,0
train,18437,5,0
train,18438,5,1
train,18439,5,4
train,18440,5,1
train,18441,5,1
train,18442,5,1
train,18443,5,0
train,18444,5,1
train,18445,5,0
train,18446,5,1
train,18447,5,1
train,18448,5,1
train,18449,5,1
train,18450,5,0
train,18451,5,1
train,18452,5,1
train,18453,5,1
train,18454,5,1
train,18455,5,1
train,18456,5,1
train,18457,5,1
train,18458,5,1
train,18459,5,1
train,18460,5,1
train,18461,5,1
train,18462,5,1
train,18463,5,6
train,18464,5,1
train,18465,5,1
train,18466,5,1
train,18467,5,1
train,18468,5,1
train,18469,5,1
train,18470,5,1
train,18471,5,1
train,18472,5,0
train,18473,5,1
train,18474,5,1
train,18475,5,1
train,18476,5,1
train,18477,5,1
train,18478,5,1
train,18479,5,1
train,18480,5,1
train,18481,5,1
train,18482,5,1
train,18483,5,0
train,18484,5,1
train,18485,5,1
train,18486,5,1
train,18487,5,1
train,18488,5,0
train,18489,5,1
train,18490,5,0
train,18491,5,1
train,18492,5,1
train,18493,5,1
train,18494,5,0
train,18495,5,1
train,18496,5,1
train,18497,5,1
train,18498,5,1
train,18499,5,1
train,18500,5,1
train,18501,5,1
train,18502,5,1
train,18503,5,1
train,18504,5,1
train,18505,5,1
train,18506,5,0
train,18507,5,4
train,18508,5,1
train,18509,5,1
train,18510,5,1
train,18511,5,1
train,18512,5,1
train,18513,5,1
train,18514,5,1
train,18515,5,1
train,18516,5,1
train,18517,5,1
train,18518,5,0
train,18519,5,1
train,18520,5,1
train,18521,5,1
train,18522,5,4
train,18523,5,1
train,18524,5,1
train,18525,5,1
train,18526,5,1
train,18527,5,1
train,18528,5,1
train,18529,5,1
train,18530,5,0
train,18531,5,1
train,18532,5,0
train,18533,5,1
train,18534,5,0
train,18535,5,0
train,18536,5,1
train,18537,5,1
train,18538,5,1
train,18539,5,1
train,18540,5,1
train,18541,5,1
train,18542,5,1
train,18543,5,1
train,18544,5,0
train,18545,5,2
train,18546,5,1
train,18547,5,0
train,18548,5,5
train,18549,5,1
train,18550,5,1
train,18551,5,1
train,18552,5,1
train,18553,5,1
train,18554,5,0
train,18555,5,1
train,18556,5,1
train,18557,5,0
train,18558,5,0
train,18559,5,1
train,18560,5,1
train,18561,5,1
train,18562,5,1
train,18563,5,1
train,18564,5,1
train,18565,5,1
train,18566,5,1
train,18567,5,1
train,18568,5,1
train,18569,5,1
train,18570,5,1
train,18571,5,1
train,18572,5,1
train,18573,5,1
train,18574,5,1
train,18575,5,1
train,18576,5,1
train,18577,5,0
train,18578,5,1
train,18579,5,0
train,18580,5,1
train,18581,5,0
train,18582,5,1
train,18583,5,5
train,18584,5,1
train,18585,5,1
train,18586,5,1
train,18587,5,1
train,18588,5,1
train,18589,5,1
train,18590,5,1
train,18591,5,1
train,18592,5,1
train,18593,5,1
train,18594,5,1
train,18595,5,1
train,18596,5,1
test,0,0,2
test,1,0,4
test,2,0,1
test,3,0,2
test,4,0,0
test,5,0,0
test,6,0,0
test,7,0,4
test,8,0,2
test,9,0,4
test,10,0,3
test,11,0,4
test,12,0,0
test,13,0,2
test,14,0,0
test,15,0,3
test,16,0,0
test,17,0,2
test,18,0,0
test,19,0,0
test,20,0,4
test,21,0,1
test,22,0,3
test,23,0,1
test,24,0,7
test,25,0,1
test,26,0,0
test,27,0,2
test,28,0,1
test,29,0,2
test,30,0,3
test,31,0,4
test,32,0,0
test,33,0,1
test,34,0,1
test,35,0,0
test,36,0,1
test,37,0,0
test,38,0,1
test,39,0,5
test,40,0,3
test,41,0,1
test,42,0,1
test,43,0,2
test,44,0,2
test,45,0,0
test,46,0,0
test,47,0,1
test,48,0,4
test,49,0,1
test,50,0,4
test,51,0,0
test,52,0,0
test,53,0,2
test,54,0,0
test,55,0,2
test,56,0,3
test,57,0,0
test,58,0,0
test,59,0,1
test,60,0,4
test,61,0,1
test,62,0,0
test,63,0,3
test,64,0,3
test,65,0,0
test,66,0,2
test,67,0,1
test,68,0,1
test,69,0,1
test,70,0,1
test,71,0,0
test,72,0,1
test,73,0,1
test,74,0,1
test,75,0,2
test,76,0,2
test,77,0,0
test,78,0,2
test,79,0,3
test,80,0,1
test,81,0,0
test,82,0,3
test,83,0,2
test,84,0,4
test,85,0,2
test,86,0,0
test,87,0,1
test,88,0,0
test,89,0,1
test,90,0,3
test,91,0,0
test,92,0,7
test,93,0,6
test,94,0,2
test,95,0,3
test,96,0,4
test,97,0,4
test,98,0,0
test,99,0,1
test,100,0,1
test,101,0,2
test,102,0,2
test,103,0,2
test,104,0,3
test,105,0,0
test,106,0,1
test,107,0,3
test,108,0,1
test,109,0,0
test,110,0,0
test,111,0,1
test,112,0,0
test,113,0,0
test,114,0,2
test,115,0,0
test,116,0,7
test,117,0,0
test,118,0,2
test,119,0,1
test,120,0,1
test,121,0,5
test,122,0,7
test,123,0,3
test,124,0,0
test,125,0,2
test,126,0,0
test,127,0,2
test,128,0,7
test,129,0,0
test,130,0,2
test,131,0,1
test,132,0,2
test,133,0,3
test,134,0,1
test,135,0,1
test,136,0,2
test,137,0,2
test,138,0,1
test,139,0,1
test,140,0,0
test,141,0,0
test,142,0,4
test,143,0,0
test,144,0,1
test,145,0,0
test,146,0,1
test,147,0,2
test,148,0,2
test,149,0,2
test,150,0,6
test,151,0,2
test,152,0,1
test,153,0,1
test,154,0,0
test,155,0,0
test,156,0,2
test,157,0,2
test,158,0,2
test,159,0,2
test,160,0,7
test,161,0,2
test,162,0,2
test,163,0,1
test,164,0,2
test,165,0,1
test,166,0,4
test,167,0,1
test,168,0,1
test,169,0,0
test,170,0,2
test,171,0,1
test,172,0,4
test,173,0,0
test,174,0,0
test,175,0,0
test,176,0,3
test,177,0,1
test,178,0,1
test,179,0,1
test,180,0,0
test,181,0,0
test,182,0,2
test,183,0,1
test,184,0,4
test,185,0,7
test,186,0,1
test,187,0,1
test,188,0,2
test,189,0,0
test,190,0,2
test,191,0,0
test,192,0,1
test,193,0,1
test,194,0,2
test,195,0,4
test,196,0,2
test,197,0,2
test,198,0,1
test,199,0,3
test,200,0,2
test,201,0,0
test,202,0,0
test,203,0,1
test,204,0,2
test,205,0,1
test,206,0,6
test,207,0,7
test,208,0,1
test,209,0,2
test,210,0,1
test,211,0,0
test,212,0,2
test,213,0,0
test,214,0,1
test,215,0,0
test,216,0,3
test,217,0,0
test,218,0,0
test,219,0,1
test,220,0,1
test,221,0,4
test,222,0,7
test,223,0,1
test,224,0,7
test,225,0,0
test,226,0,0
test,227,0,2
test,228,0,4
test,229,0,1
test,230,0,3
test,231,0,7
test,232,0,0
test,233,0,7
test,234,0,0
test,235,0,1
test,236,0,1
test,237,0,0
test,238,0,0
test,239,0,0
test,240,0,1
test,241,0,0
test,242,0,0
test,243,0,0
test,244,0,3
test,245,0,1
test,246,0,7
test,247,0,0
test,248,0,7
test,249,0,1
test,250,0,1
test,251,0,4
test,252,0,2
test,253,0,1
test,254,0,1
test,255,0,0
test,256,0,1
test,257,0,0
test,258,0,1
test,259,0,1
test,260,0,2
test,261,0,0
test,262,0,0
test,263,0,0
test,264,0,0
test,265,0,1
test,266,0,5
test,267,0,4
test,268,0,0
test,269,0,1
test,270,0,0
test,271,0,1
test,272,0,0
test,273,0,2
test,274,0,2
test,275,0,1
test,276,0,3
test,277,0,2
test,278,0,1
test,279,0,2
test,280,0,1
test,281,0,1
test,282,0,2
test,283,0,0
test,284,0,4
test,285,0,1
test,286,0,0
test,287,0,2
test,288,0,4
test,289,0,4
test,290,0,0
test,291,0,4
test,292,0,0
test,293,0,4
test,294,0,0
test,295,0,2
test,296,0,1
test,297,0,2
test,298,0,1
test,299,0,3
test,300,0,2
test,301,0,1
test,302,0,2
test,303,0,0
test,304,0,1
test,305,0,1
test,306,0,0
test,307,0,4
test,308,0,2
test,309,0,0
test,310,0,0
test,311,0,1
test,312,0,7
test,313,0,1
test,314,0,0
test,315,0,1
test,316,0,0
test,317,0,1
test,318,0,2
test,319,0,1
test,320,0,1
test,321,0,1
test,322,0,1
test,323,0,7
test,324,0,0
test,325,0,2
test,326,0,1
test,327,0,0
test,328,0,0
test,329,0,2
test,330,0,7
test,331,0,3
test,332,0,2
test,333,0,0
test,334,0,4
test,335,0,0
test,336,0,7
test,337,0,2
test,338,0,2
test,339,0,0
test,340,0,0
test,341,0,1
test,342,0,0
test,343,0,1
test,344,0,0
test,345,0,1
test,346,0,1
test,347,0,1
test,348,0,7
test,349,0,0
test,350,0,1
test,351,0,0
test,352,0,6
test,353,0,3
test,354,0,1
test,355,0,0
test,356,0,1
test,357,0,0
test,358,0,2
test,359,0,0
test,360,0,7
test,361,0,0
test,362,0,2
test,363,0,1
test,364,0,2
test,365,0,1
test,366,0,4
test,367,0,1
test,368,0,0
test,369,0,5
test,370,0,1
test,371,0,1
test,372,0,1
test,373,0,0
test,374,0,4
test,375,0,1
test,376,0,6
test,377,0,0
test,378,0,1
test,379,0,0
test,380,0,2
test,381,0,2
test,382,0,0
test,383,0,0
test,384,0,2
test,385,0,2
test,386,0,2
test,387,0,2
test,388,0,2
test,389,0,2
test,390,0,4
test,391,0,0
test,392,0,1
test,393,0,2
test,394,0,1
test,395,0,1
test,396,0,2
test,397,0,3
test,398,0,1
test,399,0,4
test,400,0,5
test,401,0,1
test,402,0,1
test,403,0,1
test,404,0,1
test,405,0,2
test,406,0,0
test,407,0,1
test,408,0,0
test,409,0,3
test,410,0,1
test,411,0,1
test,412,0,1
test,413,0,3
test,414,0,1
test,415,0,2
test,416,0,1
test,417,0,1
test,418,0,1
test,419,0,1
test,420,0,1
test,421,0,1
test,422,0,0
test,423,0,2
test,424,0,1
test,425,0,4
test,426,0,1
test,427,0,2
test,428,0,2
test,429,0,7
test,430,0,4
test,431,0,1
test,432,0,4
test,433,0,2
test,434,0,2
test,435,0,4
test,436,0,0
test,437,0,1
test,438,0,2
test,439,0,2
test,440,0,1
test,441,0,1
test,442,0,2
test,443,0,1
test,444,0,6
test,445,0,1
test,446,0,1
test,447,0,2
test,448,0,1
test,449,0,1
test,450,0,4
test,451,0,0
test,452,0,2
test,453,0,1
test,454,0,2
test,455,0,1
test,456,0,1
test,457,0,2
test,458,0,1
test,459,0,4
test,460,0,1
test,461,0,2
test,462,0,2
test,463,0,4
test,464,0,1
test,465,0,1
test,466,0,4
test,467,0,0
test,468,0,1
test,469,0,1
test,470,0,1
test,471,0,1
test,472,0,0
test,473,0,0
test,474,0,1
test,475,0,0
test,476,0,2
test,477,0,4
test,478,0,0
test,479,0,7
test,480,0,4
test,481,0,4
test,482,0,3
test,483,0,1
test,484,0,4
test,485,0,7
test,486,0,0
test,487,0,0
test,488,0,2
test,489,0,1
test,490,0,2
test,491,0,4
test,492,0,4
test,493,0,7
test,494,0,1
test,495,0,1
test,496,0,1
test,497,0,0
test,498,0,0
test,499,0,2
test,500,0,0
test,501,0,2
test,502,0,1
test,503,0,3
test,504,0,2
test,505,0,1
test,506,0,2
test,507,0,3
test,508,0,0
test,509,0,1
test,510,0,1
test,511,0,1
test,512,0,1
test,513,0,1
test,514,0,1
